county,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Te, Newton County",48,351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Te, Nolan County",48,353,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Te, Nueces County",48,355,0,1,0,0,1,0,3,6,2,0,1,0,1,0,0,1,0,1
"Te, Ochiltree County",48,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Oldham County",48,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Orange County",48,361,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"Te, Palo Pinto County",48,363,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Te, Panola County",48,365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Te, Parker County",48,367,2,1,2,0,0,1,0,5,1,1,3,1,0,0,0,0,1,2
"Te, Parmer County",48,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Pecos County",48,371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Te, Polk County",48,373,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,1
"Te, Potter County",48,375,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Te, Presidio County",48,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Rains County",48,379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Te, Randall County",48,381,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,2,1,0
"Te, Reagan County",48,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Real County",48,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Red River County",48,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Reeves County",48,389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Te, Refugio County",48,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Roberts County",48,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Robertson County",48,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Rockwall County",48,397,0,2,0,1,0,0,3,0,6,3,1,1,0,0,0,0,0,1
"Te, Runnels County",48,399,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Te, Rusk County",48,401,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Te, Sabine County",48,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Te, San Augustine County",48,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, San Jacinto County",48,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, San Patricio County",48,409,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0
"Te, San Saba County",48,411,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0
"Te, Schleicher County",48,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Scurry County",48,415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Te, Shackelford County",48,417,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Te, Shelby County",48,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Sherman County",48,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Smith County",48,423,0,1,0,0,0,2,2,0,1,1,0,0,2,0,0,0,0,1
"Te, Somervell County",48,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Starr County",48,427,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Te, Stephens County",48,429,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
"Te, Sterling County",48,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Stonewall County",48,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Sutton County",48,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Swisher County",48,437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Te, Tarrant County",48,439,27,7,5,5,3,3,2,19,22,17,5,2,5,2,4,5,4,2
"Te, Taylor County",48,441,1,2,0,1,1,1,0,2,6,1,0,3,2,0,0,0,0,0
"Te, Terrell County",48,443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Te, Terry County",48,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Throckmorton County",48,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Titus County",48,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Tom Green County",48,451,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0
"Te, Travis County",48,453,7,38,12,27,17,2,2,8,8,4,9,3,6,4,4,5,4,5
"Te, Trinity County",48,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Te, Tyler County",48,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Upshur County",48,459,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Upton County",48,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Uvalde County",48,463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Val Verde County",48,465,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Te, Van Zandt County",48,467,0,0,0,0,0,1,2,2,2,0,0,1,1,0,0,0,0,0
"Te, Victoria County",48,469,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Te, Walker County",48,471,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Te, Waller County",48,473,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"Te, Ward County",48,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Washington County",48,477,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"Te, Webb County",48,479,0,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,2,1
"Te, Wharton County",48,481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Te, Wheeler County",48,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Te, Wichita County",48,485,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Te, Wilbarger County",48,487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Te, Willacy County",48,489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Te, Williamson County",48,491,0,2,1,2,1,0,2,1,1,2,3,1,1,1,0,2,0,2
"Te, Wilson County",48,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Te, Winkler County",48,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Te, Wise County",48,497,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0
"Te, Wood County",48,499,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0
"Te, Yoakum County",48,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Young County",48,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Te, Zapata County",48,505,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Te, Zavala County",48,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Beaver County",49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Box Elder County",49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Cache County",49,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,2
"Ut, Carbon County",49,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Daggett County",49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Davis County",49,11,0,1,0,0,0,0,1,0,0,0,1,3,2,2,0,2,6,1
"Ut, Duchesne County",49,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ut, Emery County",49,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Ut, Garfield County",49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Grand County",49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ut, Iron County",49,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Juab County",49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ut, Kane County",49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Millard County",49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Morgan County",49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Piute County",49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Rich County",49,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Salt Lake County",49,35,0,1,1,1,1,1,3,0,5,0,2,1,8,4,3,10,7,14
"Ut, San Juan County",49,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Sanpete County",49,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Ut, Sevier County",49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Summit County",49,43,0,1,0,0,0,1,0,1,0,2,2,0,0,1,1,4,3,2
"Ut, Tooele County",49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ut, Uintah County",49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ut, Utah County",49,49,1,0,0,0,0,2,1,1,2,0,2,1,4,3,2,2,2,2
"Ut, Wasatch County",49,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Ut, Washington County",49,53,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4
"Ut, Wayne County",49,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ut, Weber County",49,57,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"Ve, Addison County",50,1,0,1,1,4,8,7,8,27,38,22,44,29,57,42,43,54,91,31
"Ve, Bennington County",50,3,2,7,8,15,22,47,50,124,104,91,174,128,168,108,144,107,140,79
"Ve, Caledonia County",50,5,0,2,0,1,1,1,1,5,2,2,3,6,7,7,6,13,13,10
"Ve, Chittenden County",50,7,5,7,9,8,4,11,13,40,39,31,56,68,104,60,72,92,184,95
"Ve, Essex County",50,9,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,3,1
"Ve, Franklin County",50,11,1,0,1,2,0,0,2,4,2,6,8,12,13,15,13,23,43,22
"Ve, Grand Isle County",50,13,0,1,0,0,0,1,0,3,4,1,5,5,8,9,9,11,14,11
"Ve, Lamoille County",50,15,1,1,2,0,0,0,4,4,2,4,5,3,7,9,7,12,20,6
"Ve, Orange County",50,17,2,3,2,3,0,3,2,10,11,9,17,19,34,28,26,39,23,16
"Ve, Orleans County",50,19,0,1,2,0,1,1,2,2,2,1,2,2,5,1,2,4,4,1
"Ve, Rutland County",50,21,4,3,2,2,3,12,16,61,75,73,116,98,178,100,140,116,204,110
"Ve, Washington County",50,23,1,3,6,4,2,2,6,9,12,7,15,12,11,23,20,32,60,36
"Ve, Windham County",50,25,1,3,7,5,9,16,22,75,68,58,85,69,113,83,107,95,124,78
"Ve, Windsor County",50,27,1,5,3,5,4,4,11,39,49,51,93,71,185,113,121,144,166,79
"Vi, Accomack County",51,1,4,5,10,31,10,1,12,17,9,3,4,7,7,3,6,5,7,1
"Vi, Albemarle County",51,3,4,7,4,8,0,4,3,16,26,43,43,31,30,32,37,25,42,22
"Vi, Alleghany County",51,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,5
"Vi, Amelia County",51,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2
"Vi, Amherst County",51,9,0,0,0,0,0,1,0,1,1,5,6,13,5,4,9,4,4,2
"Vi, Appomattox County",51,11,0,0,0,0,0,0,0,0,0,1,3,0,4,1,2,0,0,0
"Vi, Arlington County",51,13,2,3,8,7,16,11,30,33,31,16,21,10,34,28,24,5,1,10
"Vi, Augusta County",51,15,0,0,1,1,0,0,5,9,15,35,35,25,17,27,43,14,50,39
"Vi, Bath County",51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"Vi, Bedford County",51,19,0,0,0,0,1,2,3,2,0,5,11,19,10,5,10,14,6,5
"Vi, Bland County",51,21,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1
"Vi, Botetourt County",51,23,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,4,1,3
"Vi, Brunswick County",51,25,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0
"Vi, Buchanan County",51,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Vi, Buckingham County",51,29,0,0,1,0,0,0,1,0,0,1,1,1,1,0,2,1,1,1
"Vi, Campbell County",51,31,0,1,0,0,2,2,1,1,0,2,9,5,2,2,5,3,1,2
"Vi, Caroline County",51,33,1,0,0,0,0,2,4,4,0,0,2,2,5,3,7,5,2,4
"Vi, Carroll County",51,35,0,1,0,0,0,0,1,0,0,0,3,8,20,31,35,31,78,44
"Vi, Charles City County",51,36,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1
"Vi, Charlotte County",51,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
"Vi, Chesterfield County",51,41,3,4,4,1,4,2,10,16,15,6,14,13,18,18,18,22,20,6
"Vi, Clarke County",51,43,1,0,1,1,0,6,11,14,9,22,17,8,12,9,9,14,9,11
"Vi, Craig County",51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Vi, Culpeper County",51,47,0,0,0,0,4,6,12,6,9,11,9,16,9,6,10,4,14,23
"Vi, Cumberland County",51,49,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
"Vi, Dickenson County",51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Vi, Dinwiddie County",51,53,0,0,0,1,2,0,2,1,0,1,1,0,0,1,1,2,5,0
"Vi, Essex County",51,57,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
"Vi, Fairfax County",51,59,37,69,3,1,10,102,209,190,232,203,126,148,243,274,191,208,175,118
"Vi, Fauquier County",51,61,2,3,8,3,25,8,40,38,22,21,17,29,27,23,29,19,31,38
"Vi, Floyd County",51,63,0,0,0,0,0,0,2,5,11,14,8,33,50,47,53,73,52,34
"Vi, Fluvanna County",51,65,1,1,0,3,1,0,1,0,5,2,2,3,7,8,3,11,8,1
"Vi, Franklin County",51,67,0,0,0,1,0,0,0,1,0,0,0,2,2,1,3,1,3,3
"Vi, Frederick County",51,69,1,2,2,0,0,3,39,51,16,77,44,58,33,30,37,38,56,38
"Vi, Giles County",51,71,0,0,0,0,0,0,0,0,0,3,0,10,6,16,12,20,11,16
"Vi, Gloucester County",51,73,0,1,0,0,0,0,0,1,0,0,0,1,2,1,2,2,3,0
"Vi, Goochland County",51,75,0,0,1,0,0,1,1,2,0,3,1,1,2,1,1,0,2,0
"Vi, Grayson County",51,77,0,0,0,0,0,0,0,0,0,0,2,0,8,8,13,12,21,23
"Vi, Greene County",51,79,0,3,0,0,1,0,1,4,8,10,6,7,7,7,11,9,6,9
"Vi, Greensville County",51,81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Vi, Halifax County",51,83,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Vi, Hanover County",51,85,3,0,1,2,2,0,3,2,8,5,6,1,6,3,1,3,8,0
"Vi, Henrico County",51,87,0,2,3,3,2,1,9,4,5,9,6,15,19,5,10,9,12,7
"Vi, Henry County",51,89,1,0,1,1,0,0,0,1,0,0,0,2,3,2,3,3,3,4
"Vi, Highland County",51,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Vi, Isle of Wight County",51,93,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,3,0
"Vi, James City County",51,95,0,0,3,1,0,1,6,4,6,8,4,2,2,1,2,0,0,1
"Vi, King and Queen County",51,97,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
"Vi, King George County",51,99,1,1,1,1,5,3,8,6,0,3,6,6,5,6,8,5,7,2
"Vi, King William County",51,101,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,1,0
"Vi, Lancaster County",51,103,0,0,0,0,0,0,4,5,0,0,0,0,0,1,3,0,1,0
"Vi, Lee County",51,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vi, Loudoun County",51,107,55,65,65,72,106,109,290,230,201,221,261,219,167,193,194,170,218,136
"Vi, Louisa County",51,109,0,1,0,2,0,0,1,1,0,4,9,4,5,7,9,6,7,7
"Vi, Lunenburg County",51,111,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1
"Vi, Madison County",51,113,0,0,0,0,1,0,0,0,3,1,4,8,6,5,5,8,4,4
"Vi, Mathews County",51,115,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0
"Vi, Mecklenburg County",51,117,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3
"Vi, Middlesex County",51,119,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,4,0
"Vi, Montgomery County",51,121,1,2,0,0,2,1,4,24,13,33,11,44,54,72,92,98,53,53
"Vi, Nelson County",51,125,0,0,0,0,0,0,1,2,6,7,5,3,5,7,5,4,7,8
"Vi, New Kent County",51,127,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,1
"Vi, Northampton County",51,131,1,5,5,7,2,0,3,8,6,2,5,2,1,1,1,2,1,1
"Vi, Northumberland County",51,133,0,1,0,0,0,0,1,1,4,0,0,1,2,1,1,2,2,0
"Vi, Nottoway County",51,135,0,0,0,0,0,0,1,0,1,0,0,3,0,3,1,3,0,0
"Vi, Orange County",51,137,0,0,0,0,1,1,4,5,2,1,3,7,5,4,5,6,10,5
"Vi, Page County",51,139,0,0,2,0,0,2,1,0,4,7,9,6,9,12,18,6,11,10
"Vi, Patrick County",51,141,0,0,0,0,0,0,0,1,0,0,0,0,2,5,1,0,5,3
"Vi, Pittsylvania County",51,143,1,0,0,0,0,0,0,0,2,1,1,8,5,5,0,0,0,0
"Vi, Powhatan County",51,145,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,1,1
"Vi, Prince Edward County",51,147,0,0,0,0,1,0,1,0,0,1,3,1,1,1,5,3,1,2
"Vi, Prince George County",51,149,0,1,2,3,4,1,3,0,2,1,1,3,1,0,1,0,1,2
"Vi, Prince William County",51,153,13,23,22,26,26,30,78,68,45,25,27,29,53,49,62,55,66,39
"Vi, Pulaski County",51,155,0,0,1,0,0,0,3,2,6,20,1,21,28,42,61,65,36,22
"Vi, Rappahannock County",51,157,0,0,4,0,0,2,6,3,5,5,1,10,6,3,9,4,5,4
"Vi, Richmond County",51,159,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
"Vi, Roanoke County",51,161,0,1,0,0,1,0,1,1,1,2,2,5,13,12,14,20,18,23
"Vi, Rockbridge County",51,163,0,0,0,0,1,2,0,2,5,4,0,4,0,12,12,7,8,14
"Vi, Rockingham County",51,165,2,0,2,2,0,1,8,10,14,25,24,28,24,28,33,11,32,27
"Vi, Russell County",51,167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vi, Scott County",51,169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
"Vi, Shenandoah County",51,171,1,0,0,0,0,0,3,16,11,21,16,22,18,9,17,14,19,12
"Vi, Smyth County",51,173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,7,5
"Vi, Southampton County",51,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"Vi, Spotsylvania County",51,177,2,10,2,1,1,3,12,10,7,3,3,12,21,14,21,19,7,4
"Vi, Stafford County",51,179,1,5,1,3,3,2,12,5,4,5,5,15,15,8,20,12,17,12
"Vi, Surry County",51,181,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
"Vi, Sussex County",51,183,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0
"Vi, Tazewell County",51,185,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
"Vi, Warren County",51,187,4,2,3,0,5,3,23,48,5,40,24,35,25,25,21,18,20,23
"Vi, Washington County",51,191,0,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0,1,0
"Vi, Westmoreland County",51,193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0
"Vi, Wise County",51,195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Vi, Wythe County",51,197,0,0,0,0,1,0,0,0,2,1,1,5,13,16,28,12,40,29
"Vi, York County",51,199,0,0,3,3,3,3,5,3,2,2,2,2,3,1,2,1,3,0
"Vi, Alexandria city",51,510,1,4,6,0,1,3,9,7,8,10,4,3,12,17,13,7,18,16
"Vi, Bedford city",51,515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Vi, Bristol city",51,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vi, Buena Vista city",51,530,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1
"Vi, Charlottesville city",51,540,0,0,0,0,0,0,1,5,15,9,9,9,4,6,18,11,19,14
"Vi, Chesapeake city",51,550,2,7,5,2,1,3,11,7,5,8,2,6,5,5,5,1,4,6
"Vi, Colonial Heights city",51,570,0,1,1,1,0,0,0,1,0,0,0,1,3,1,1,1,2,0
"Vi, Covington city",51,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
"Vi, Danville city",51,590,1,0,0,0,0,1,0,0,2,0,3,2,2,4,2,0,0,0
"Vi, Emporia city",51,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Vi, Fairfax city",51,600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"Vi, Falls Church city",51,610,0,0,0,0,0,0,0,1,2,0,2,0,2,0,0,0,0,1
"Vi, Franklin city",51,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"Vi, Fredericksburg city",51,630,0,1,0,3,1,1,1,0,0,0,0,3,3,6,7,5,1,1
"Vi, Galax city",51,640,0,0,0,0,0,0,1,0,0,0,0,1,3,6,8,12,28,28
"Vi, Hampton city",51,650,0,2,1,3,5,2,1,2,3,0,0,2,2,3,4,2,1,0
"Vi, Harrisonburg city",51,660,0,0,0,0,0,0,1,3,4,2,6,3,3,2,7,1,6,6
"Vi, Hopewell city",51,670,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1
"Vi, Lexington city",51,678,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,3,1
"Vi, Lynchburg city",51,680,0,1,0,1,7,8,12,2,0,27,34,31,22,14,21,17,10,5
"Vi, Manassas city",51,683,0,0,0,0,0,0,0,0,3,1,1,1,3,0,3,5,6,4
"Vi, Manassas Park city",51,685,0,0,0,0,0,0,0,1,4,1,0,0,0,0,2,2,4,2
"Vi, Martinsville city",51,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Vi, Newport News city",51,700,1,4,3,1,5,1,5,5,3,1,2,6,0,1,1,2,6,2
"Vi, Norfolk city",51,710,1,1,3,2,3,1,1,2,1,1,1,1,4,4,4,2,4,3
"Vi, Norton city",51,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vi, Petersburg city",51,730,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
"Vi, Poquoson city",51,735,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
"Vi, Portsmouth city",51,740,1,5,1,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0
"Vi, Radford city",51,750,0,0,0,0,0,0,0,0,2,14,1,9,8,9,13,22,13,11
"Vi, Richmond city",51,760,0,3,0,4,0,2,6,2,6,1,2,0,3,13,4,4,18,3
"Vi, Roanoke city",51,770,0,0,0,0,0,1,0,1,0,1,5,4,5,2,8,14,50,17
"Vi, Salem city",51,775,0,0,0,0,0,0,2,0,0,2,1,0,1,1,1,1,8,3
"Vi, Staunton city",51,790,0,0,0,0,0,0,2,2,0,4,5,10,10,14,18,6,14,19
"Vi, Suffolk city",51,800,0,1,2,2,1,3,2,0,0,2,0,0,2,1,3,0,2,0
"Vi, Virginia Beach city",51,810,2,1,0,0,1,0,8,1,0,2,4,9,8,11,12,9,14,8
"Vi, Waynesboro city",51,820,0,0,0,0,0,0,1,1,1,2,3,1,5,6,9,3,4,8
"Vi, Williamsburg city",51,830,2,5,2,7,2,11,1,3,2,5,3,7,0,0,0,0,0,0
"Vi, Winchester city",51,840,0,0,0,0,0,0,2,2,0,7,9,12,8,14,10,8,9,8
"Wa, Adams County",53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wa, Asotin County",53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wa, Benton County",53,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Wa, Chelan County",53,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wa, Clallam County",53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"Wa, Clark County",53,11,0,1,1,1,0,0,1,3,1,2,1,2,0,1,1,1,0,1
"Wa, Columbia County",53,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wa, Cowlitz County",53,15,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
"Wa, Douglas County",53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wa, Ferry County",53,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Wa, Franklin County",53,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Wa, Garfield County",53,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wa, Grant County",53,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wa, Grays Harbor County",53,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wa, Island County",53,29,0,0,0,0,0,0,1,3,0,0,2,0,1,1,0,0,1,0
"Wa, Jefferson County",53,31,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,0,0
"Wa, King County",53,33,3,5,1,9,5,2,4,2,7,4,6,6,9,5,7,8,17,6
