county,state,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,lat,lon,lat,lon,FIPS
Trousdale,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39303,-86.156691,36.39303,-86.156691,47169
Union,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.28414,-83.836088,36.28414,-83.836088,47173
Warren,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.678282,-85.777363,35.678282,-85.777363,47177
Washington,TN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,36.295665,-82.495037,36.295665,-82.495037,47179
Weakley,TN,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.303523,-88.720785,36.303523,-88.720785,47183
White,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.927062,-85.455766,35.927062,-85.455766,47185
Williamson,TN,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.894972,-86.896958,35.894972,-86.896958,47187
Wilson,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.148476,-86.29021,36.148476,-86.29021,47189
Anderson,TX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.841266,-95.661744,31.841266,-95.661744,48001
Andrews,TX,0.0,0.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.312258,-102.640206,32.312258,-102.640206,48003
Angelina,TX,0.0,0.0,13.0,2.0,8.0,6.0,7.0,1.0,1.0,0.0,1.0,19.0,1.0,3.0,5.0,9.0,0.0,1.0,0.0,1.0,31.251951,-94.611056,31.251951,-94.611056,48005
Aransas,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.104225,-96.977983,28.104225,-96.977983,48007
Archer,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.616305,-98.687267,33.616305,-98.687267,48009
Armstrong,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.964179,-101.356636,34.964179,-101.356636,48011
Atascosa,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.894296,-98.528187,28.894296,-98.528187,48013
Austin,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.891901,-96.27017,29.891901,-96.27017,48015
Bailey,TX,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,34.067521,-102.830345,34.067521,-102.830345,48017
Bandera,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.755748,-99.260682,29.755748,-99.260682,48019
Bastrop,TX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,30.103128,-97.311859,30.103128,-97.311859,48021
Baylor,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,33.618172,-99.197228,33.618172,-99.197228,48023
Bee,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.416077,-97.742586,28.416077,-97.742586,48025
Bell,TX,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.04211,-97.481921,31.04211,-97.481921,48027
Bexar,TX,0.0,0.0,8.0,1.0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,31.0,0.0,6.0,4.0,2.0,4.0,1.0,0.0,0.0,29.448671,-98.520147,29.448671,-98.520147,48029
Blanco,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.265605,-98.399977,30.265605,-98.399977,48031
Bosque,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.900764,-97.637632,31.900764,-97.637632,48035
Bowie,TX,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,33.446051,-94.422375,33.446051,-94.422375,48037
Brazoria,TX,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,5.0,0.0,0.0,1.0,0.0,29.167818,-95.434647,29.167818,-95.434647,48039
Brazos,TX,0.0,0.0,5.0,1.0,3.0,14.0,2.0,5.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,30.656725,-96.302389,30.656725,-96.302389,48041
Brewster,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.808997,-103.252458,29.808997,-103.252458,48043
Briscoe,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,34.525173,-101.205893,34.525173,-101.205893,48045
Brooks,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.034994,-98.215276,27.034994,-98.215276,48047
Brown,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.764103,-98.99847,31.764103,-98.99847,48049
Burleson,TX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.493487,-96.622091,30.493487,-96.622091,48051
Burnet,TX,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.789616,-98.201195,30.789616,-98.201195,48053
Caldwell,TX,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.840422,-97.631097,29.840422,-97.631097,48055
Calhoun,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.445366,-96.5833,28.445366,-96.5833,48057
Callahan,TX,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.29315,-99.372249,32.29315,-99.372249,48059
Cameron,TX,0.0,0.0,18.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,26.102923,-97.478958,26.102923,-97.478958,48061
Camp,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.974581,-94.979085,32.974581,-94.979085,48063
Carson,TX,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.405496,-101.355356,35.405496,-101.355356,48065
Cass,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.083698,-94.357579,33.083698,-94.357579,48067
Castro,TX,0.0,0.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,34.533621,-102.258786,34.533621,-102.258786,48069
Chambers,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,29.703933,-94.668875,29.703933,-94.668875,48071
Cherokee,TX,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.843859,-95.156504,31.843859,-95.156504,48073
Childress,TX,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.529337,-100.208336,34.529337,-100.208336,48075
Clay,TX,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.785904,-98.212918,33.785904,-98.212918,48077
Cochran,TX,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.60844,-102.830449,33.60844,-102.830449,48079
Coke,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.877105,-100.635236,31.877105,-100.635236,48081
Coleman,TX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.914205,-99.346622,31.914205,-99.346622,48083
Collin,TX,0.0,1.0,5.0,0.0,2.0,12.0,10.0,0.0,1.0,0.0,0.0,64.0,10.0,1.0,6.0,22.0,12.0,4.0,0.0,5.0,33.193885,-96.578153,33.193885,-96.578153,48085
Collingsworth,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.963358,-100.272135,34.963358,-100.272135,48087
Colorado,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.595908,-96.508389,29.595908,-96.508389,48089
Comal,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.803019,-98.255201,29.803019,-98.255201,48091
Comanche,TX,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.951645,-98.549617,31.951645,-98.549617,48093
Concho,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.318865,-99.863648,31.318865,-99.863648,48095
Cooke,TX,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.639169,-97.210372,33.639169,-97.210372,48097
Coryell,TX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.391177,-97.798022,31.391177,-97.798022,48099
Cottle,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.091906,-100.276442,34.091906,-100.276442,48101
Crosby,TX,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.609144,-101.29871,33.609144,-101.29871,48107
Dallam,TX,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.28637,-102.59402,36.28637,-102.59402,48111
Dallas,TX,0.0,25.0,63.0,15.0,34.0,81.0,25.0,3.0,16.0,0.0,1.0,396.0,16.0,12.0,23.0,61.0,26.0,13.0,1.0,20.0,32.766987,-96.778424,32.766987,-96.778424,48113
Dawson,TX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.741934,-101.947322,32.741934,-101.947322,48115
De Witt,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.082342,-97.361656,29.082342,-97.361656,48123
Deaf Smith,TX,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,34.940766,-102.607564,34.940766,-102.607564,48117
Delta,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.385933,-95.67335,33.385933,-95.67335,48119
Denton,TX,0.0,1.0,10.0,0.0,2.0,5.0,8.0,2.0,5.0,0.0,0.0,183.0,9.0,4.0,10.0,20.0,12.0,2.0,0.0,7.0,33.205005,-97.119046,33.205005,-97.119046,48121
Dickens,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.614666,-100.786095,33.614666,-100.786095,48125
Dimmit,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.423587,-99.765871,28.423587,-99.765871,48127
Donley,TX,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.955036,-100.815846,34.955036,-100.815846,48129
Duval,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.681123,-98.497393,27.681123,-98.497393,48131
Eastland,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.324645,-98.83656,32.324645,-98.83656,48133
Ector,TX,0.0,0.0,9.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,31.865301,-102.542507,31.865301,-102.542507,48135
Edwards,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.985877,-100.307373,29.985877,-100.307373,48137
El Paso,TX,0.0,0.0,34.0,29.0,11.0,15.0,37.0,24.0,22.0,26.0,5.0,32.0,16.0,15.0,16.0,6.0,14.0,6.0,16.0,7.0,31.766403,-106.241391,31.766403,-106.241391,48141
Ellis,TX,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,32.347279,-96.798336,32.347279,-96.798336,48139
Erath,TX,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.238136,-98.222377,32.238136,-98.222377,48143
Falls,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.25193,-96.934128,31.25193,-96.934128,48145
Fannin,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.591161,-96.104988,33.591161,-96.104988,48147
Fayette,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.877886,-96.921231,29.877886,-96.921231,48149
Fisher,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.740473,-100.40312,32.740473,-100.40312,48151
Floyd,TX,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,34.073731,-101.303274,34.073731,-101.303274,48153
Foard,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.980404,-99.777427,33.980404,-99.777427,48155
Fort Bend,TX,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,29.526602,-95.771015,29.526602,-95.771015,48157
Franklin,TX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.175846,-95.219066,33.175846,-95.219066,48159
Freestone,TX,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,31.701654,-96.144237,31.701654,-96.144237,48161
Frio,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.869334,-99.108788,28.869334,-99.108788,48163
Gaines,TX,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.743942,-102.631562,32.743942,-102.631562,48165
Galveston,TX,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,29.228706,-94.894865,29.228706,-94.894865,48167
Garza,TX,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.183792,-101.301134,33.183792,-101.301134,48169
Gillespie,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32639,-98.942106,30.32639,-98.942106,48171
Glasscock,TX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.868591,-101.528971,31.868591,-101.528971,48173
Goliad,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6607,-97.430415,28.6607,-97.430415,48175
Gonzales,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.468704,-97.477738,29.468704,-97.477738,48177
Gray,TX,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.402542,-100.812374,35.402542,-100.812374,48179
Grayson,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,33.624508,-96.675699,33.624508,-96.675699,48181
Gregg,TX,0.0,0.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,32.486397,-94.816276,32.486397,-94.816276,48183
Grimes,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,30.543231,-95.988082,30.543231,-95.988082,48185
Guadalupe,TX,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29.583208,-97.949027,29.583208,-97.949027,48187
Hale,TX,0.0,2.0,35.0,5.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,34.068436,-101.822888,34.068436,-101.822888,48189
Hall,TX,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.453189,-100.576343,34.453189,-100.576343,48191
Hamilton,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.706982,-98.111794,31.706982,-98.111794,48193
Hansford,TX,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,36.272847,-101.35693,36.272847,-101.35693,48195
Hardeman,TX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.289904,-99.745697,34.289904,-99.745697,48197
Hardin,TX,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.329612,-94.393149,30.329612,-94.393149,48199
Harris,TX,0.0,105.0,46.0,34.0,34.0,54.0,26.0,2.0,13.0,23.0,15.0,101.0,9.0,134.0,40.0,24.0,16.0,39.0,2.0,1.0,29.857273,-95.393037,29.857273,-95.393037,48201
Harrison,TX,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.547993,-94.374425,32.547993,-94.374425,48203
Hartley,TX,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.840244,-102.610047,35.840244,-102.610047,48205
Haskell,TX,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.175965,-99.730773,33.175965,-99.730773,48207
Hays,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.061225,-98.029267,30.061225,-98.029267,48209
Hemphill,TX,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.816237,-100.284807,35.816237,-100.284807,48211
Henderson,TX,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,32.211633,-95.853418,32.211633,-95.853418,48213
Hidalgo,TX,0.0,1.0,18.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,6.0,26.396384,-98.18099,26.396384,-98.18099,48215
Hill,TX,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.816237,-100.284807,35.816237,-100.284807,48211
Hockley,TX,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,33.605932,-102.343398,33.605932,-102.343398,48219
Hood,TX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,32.430149,-97.831677,32.430149,-97.831677,48221
Hopkins,TX,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,33.148959,-95.565194,33.148959,-95.565194,48223
Houston,TX,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.323036,-95.4216,31.323036,-95.4216,48225
Howard,TX,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.303583,-101.43853,32.303583,-101.43853,48227
Hudspeth,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.450868,-105.377549,31.450868,-105.377549,48229
Hunt,TX,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,33.123438,-96.083807,33.123438,-96.083807,48231
Hutchinson,TX,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35.837047,-101.362746,35.837047,-101.362746,48233
Irion,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.303424,-100.981304,31.303424,-100.981304,48235
Jack,TX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.232277,-98.171902,33.232277,-98.171902,48237
